,book_id,book_isbn,name,image,category
637,32287,9780860000000.0,West With The Night,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8606/9780860685418.jpg,Travel-Holiday-Guides
638,5248,9781470000000.0,Five Feet Apart,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471182310.jpg,Childrens-Books
639,23832,9781410000000.0,The Infernal Devices 3: Clockwork Princess,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406321340.jpg,Science-Fiction-Fantasy-Horror
640,10661,9781620000000.0,Avatar: The Last Airbender - Smoke And Shadow Part 3,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616558383.jpg,Entertainment
641,17776,9780490000000.0,"Walden: Or, Life in the Woods",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486284958.jpg,Natural-History
642,21250,9780240000000.0,A Christmas Cornucopia,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241267738.jpg,Reference
643,6355,9781910000000.0,Red Dead Redemption 2,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9110/9781911015550.jpg,Computing
644,21406,9780490000000.0,"An Introduction to Information Theory, Symbols, Signals and Noise",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486240619.jpg,Reference
645,22960,9781460000000.0,Safe Haven,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4555/9781455523542.jpg,Romance
646,24704,9781570000000.0,The Untethered Soul,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572245372.jpg,Society-Social-Sciences
647,25757,9780670000000.0,Yoga The Spirit And Practice Of Moving Into Stillness,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6715/9780671534806.jpg,Sport
648,11751,9780710000000.0,On Vegetables,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7148/9780714873909.jpg,Food-Drink
649,16499,9781980000000.0,"That Time I Got Reincarnated as a Slime, Vol. 4 (light novel)",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9753/9781975301149.jpg,Humour
650,22260,9780100000000.0,Supernatural,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099474159.jpg,Religion
651,11308,9781580000000.0,Oh She Glows Every Day,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5833/9781583335741.jpg,Food-Drink
652,1965,9781120000000.0,Statistics For Dummies,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1192/9781119293521.jpg,Science-Geography
653,31916,9781780000000.0,The Wild Places,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7837/9781783784493.jpg,Travel-Holiday-Guides
654,25332,9780450000000.0,Mastery,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4522/9780452267565.jpg,Society-Social-Sciences
655,14709,9780750000000.0,Young Stalin,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753823798.jpg,History-Archaeology
656,4598,9780090000000.0,Remote,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091954673.jpg,Business-Finance-Law
657,5460,9780010000000.0,The Heart and the Bottle,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007182343.jpg,Childrens-Books
658,26015,9780810000000.0,Wooden: A Lifetime of Observations and Reflections On and Off the Court,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8092/9780809230419.jpg,Sport
659,6784,9781120000000.0,Linux Bible,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1189/9781118999875.jpg,Computing
660,8834,9780200000000.0,Dracula,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1995/9780199564095.jpg,Crime-Thriller
661,26079,9781890000000.0,The Root of Chinese Qigong,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8869/9781886969506.jpg,Sport
662,29594,9780940000000.0,Belgian Ale,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9373/9780937381311.jpg,Technology-Engineering
663,29795,9780140000000.0,Fish In A Tree,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142426425.jpg,Teen-Young-Adult
664,27819,9781870000000.0,The Grammar 2 Handbook,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8709/9781870946964.jpg,Teaching-Resources-Education
665,19156,9781610000000.0,The Illustrated Happiness Trap,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6118/9781611801576.jpg,Personal-Development
666,12903,9781410000000.0,The Salt Path,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405937184.jpg,Health
667,31067,9781930000000.0,How to Rebuild Your Nissan & Datsun Ohc Engine,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9311/9781931128032.jpg,Transport
668,27433,9781940000000.0,Beauty in the Bible,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9413/9781941325223.jpg,Stationery
669,5388,9781410000000.0,Baby's Very First Touchy-Feely Lift the Flap Playbook,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4095/9781409556626.jpg,Childrens-Books
670,26473,9781450000000.0,Stretching Anatomy,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4504/9781450438155.jpg,Sport
671,21558,9781260000000.0,5 Steps to a 5: AP Macroeconomics 2019,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2601/9781260122961.jpg,Reference
672,19047,9781470000000.0,Black Box Thinking,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473613805.jpg,Personal-Development
673,25219,9780810000000.0,When I Feel Angry,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8075/9780807588970.jpg,Society-Social-Sciences
674,3087,9781470000000.0,What Happened,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471166945.jpg,Biography
675,31645,9780140000000.0,The Old Ways,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141030586.jpg,Travel-Holiday-Guides
676,13473,9780090000000.0,The Contented Baby with Toddler Book,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091929589.jpg,Health
677,3464,9781410000000.0,First,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4143/9781414386782.jpg,Biography
678,22603,9780880000000.0,Life and Teachings of the Masters of the Far East (Boxed Set: Volumes 1-6),https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8751/9780875165387.jpg,Religion
679,3620,9781500000000.0,Between Two Worlds,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501152634.jpg,Biography
680,6528,9780320000000.0,Adobe InDesign CS5 Classroom in a Book,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3217/9780321701794.jpg,Computing
681,20492,9780140000000.0,The Bhagavad-gita,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140449181.jpg,Poetry-Drama
682,16672,9780010000000.0,The Infinite Monkey Cage - How to Build a Universe,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008254957.jpg,Humour
683,32461,9781580000000.0,Hartwood,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579656201.jpg,Travel-Holiday-Guides
684,10,9781850000000.0,Being Mortal,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846685828.jpg,Medical
685,17598,9780670000000.0,The Secret Language of Birthdays,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6700/9780670032617.jpg,Mind-Body-Spirit
686,3311,9781760000000.0,Journey to Health,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7606/9781760633547.jpg,Biography
687,24581,9780440000000.0,Dead Until Dark,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4410/9780441008537.jpg,Science-Fiction-Fantasy-Horror
688,14860,9780370000000.0,The Beauty Detox Solution,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3738/9780373892327.jpg,Home-Garden
689,24475,9781860000000.0,Excession,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8572/9781857234572.jpg,Science-Fiction-Fantasy-Horror
690,7752,9780680000000.0,The Complete Manual of Woodworking,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6797/9780679766117.jpg,Crafts-Hobbies
691,32264,9780220000000.0,Pyongyang,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2240/9780224079907.jpg,Travel-Holiday-Guides
692,1985,9780140000000.0,Ways of Seeing,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141035796.jpg,Art-Photography
693,12477,9780740000000.0,Encyclopedia Prehistorica Sharks and Other Sea Monsters,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7445/9780744586893.jpg,Graphic-Novels-Anime-Manga
694,11946,9781580000000.0,The Walking Dead Volume 1: Days Gone Bye,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5824/9781582406725.jpg,Graphic-Novels-Anime-Manga
695,10131,9780880000000.0,"Music for Little Mozarts Music Lesson Book, Bk 1",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8828/9780882849669.jpg,Entertainment
696,31779,9781790000000.0,Lonely Planet Central Asia,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786574640.jpg,Travel-Holiday-Guides
697,32001,9780960000000.0,The Almond Blossom Appreciation Society,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9560/9780956003829.jpg,Travel-Holiday-Guides
698,13703,9781850000000.0,Overcoming Depression 3rd Edition,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849010665.jpg,Health
699,32143,9780240000000.0,Britain's 100 Best Railway Stations,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241978986.jpg,Travel-Holiday-Guides
700,23246,9781790000000.0,Frankissstein,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7873/9781787331402.jpg,Romance
701,1095,9780140000000.0,"Eat, Pray, Love",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143113997.jpg,Science-Geography
702,21096,9780140000000.0,The War of the World,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141013824.jpg,Reference
703,25942,9781470000000.0,The Artist: Being Iniesta,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472232335.jpg,Sport
704,5580,9780750000000.0,That's Not My Bunny,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7460/9780746066928.jpg,Childrens-Books
705,12519,9781630000000.0,My Solo Exchange Diary,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6269/9781626928893.jpg,Graphic-Novels-Anime-Manga
706,9828,9781740000000.0,The 21st-Century Screenplay,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7423/9781742371368.jpg,Dictionaries-Languages
707,22546,9780310000000.0,"Emotionally Healthy Spirituality Workbook, Updated Edition",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3100/9780310085195.jpg,Religion
708,3312,9780570000000.0,I'll Be Gone in the Dark,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571345151.jpg,Biography
709,32321,9781790000000.0,Lonely Planet Pocket Los Angeles,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786572448.jpg,Travel-Holiday-Guides
710,30894,9781610000000.0,Ford 351 Cleveland Engines,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6132/9781613250488.jpg,Transport
711,1152,9780200000000.0,Oxford IB Study Guides: Biology for the IB Diploma,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198393511.jpg,Science-Geography
712,12079,9780320000000.0,The Adventures of Tintin in the Land of the Soviets,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316003742.jpg,Graphic-Novels-Anime-Manga
713,13385,9780550000000.0,"Women's Bodies, Women's Wisdom",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553386738.jpg,Health
714,6418,9781120000000.0,"(ISC)2 CISSP Certified Information Systems Security Professional Official Study Guide, 8e & CISSP Official (ISC)2 Practice Tests, 2e",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1195/9781119523260.jpg,Computing
715,19606,9780290000000.0,Manage Your Pain,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2856/9780285640481.jpg,Personal-Development
716,24750,9780350000000.0,Mindset,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3454/9780345472328.jpg,Society-Social-Sciences
717,8482,9781740000000.0,Questions of Travel,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7433/9781743316641.jpg,Crime-Thriller
718,31353,9783930000000.0,Group 4,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/9274/9783927458543.jpg,Transport
719,15059,9781600000000.0,The Resilient Farm and Homestead,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6035/9781603584449.jpg,Home-Garden
720,31570,9780070000000.0,"How to Read a Nautical Chart, 2nd Edition (Includes ALL of Chart #1)",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0717/9780071779821.jpg,Transport
721,12543,9781630000000.0,The Ancient Magus' Bride: Volume 2,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6269/9781626921924.jpg,Graphic-Novels-Anime-Manga
722,4998,9780310000000.0,On the Night You Were Born,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3126/9780312601553.jpg,Childrens-Books
723,2800,9780100000000.0,I'm Your Man,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099549321.jpg,Art-Photography
724,3688,9780750000000.0,The Suspicions of Mr Whicher,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747596486.jpg,Biography
725,25322,9780140000000.0,World Order,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141979007.jpg,Society-Social-Sciences
726,5920,9780310000000.0,A Day at the Fire Station,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3071/9780307105455.jpg,Childrens-Books
727,14001,9780760000000.0,The Zookeeper's Wife,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7553/9780755365036.jpg,History-Archaeology
728,21689,9780140000000.0,Goode on Commercial Law,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141030227.jpg,Reference
729,6294,9781770000000.0,Dark Souls III: Design Works,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7729/9781772940640.jpg,Computing
730,22771,9780570000000.0,Normal People,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571334643.jpg,Romance
731,20225,9780140000000.0,The Penguin Dictionary of Symbols,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140512540.jpg,Poetry-Drama
732,22333,9780840000000.0,"Holiness Of God, The",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8423/9780842339650.jpg,Religion
733,25916,9781570000000.0,Last Child in the Woods,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5651/9781565126053.jpg,Sport
734,7183,9781450000000.0,Tilda's Fairy Tale Wonderland,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4463/9781446303313.jpg,Crafts-Hobbies
735,22735,9781410000000.0,A Court of Thorns and Roses,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408857861.jpg,Romance
736,26450,9781590000000.0,Facing Violence,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5943/9781594392139.jpg,Sport
737,13327,9781920000000.0,Parenting from the Inside Out,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9222/9781922247445.jpg,Health
738,13354,9780610000000.0,The Relationship Cure,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6098/9780609809532.jpg,Health
739,827,9780420000000.0,Techniques of Grief Therapy,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4158/9780415807258.jpg,Medical
740,14742,9780240000000.0,The History of Philosophy,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241304532.jpg,History-Archaeology
741,26442,9781460000000.0,Shaq Uncut,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4555/9781455504404.jpg,Sport
742,22387,9781940000000.0,Making Space,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9370/9781937006006.jpg,Religion
743,2753,9781450000000.0,This Book Is a Planetarium,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452136219.jpg,Art-Photography
744,25093,9780310000000.0,Quiet,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3073/9780307352149.jpg,Society-Social-Sciences
745,12765,9781590000000.0,"Nausicaa of the Valley of the Wind, Vol. 1",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5911/9781591164081.jpg,Graphic-Novels-Anime-Manga
746,23088,9780370000000.0,The Darkest Secret,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3737/9780373775491.jpg,Romance
747,12637,9780440000000.0,Beauty Queens,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4398/9780439895989.jpg,Graphic-Novels-Anime-Manga
748,16687,9781530000000.0,Diary of a Somebody,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529005547.jpg,Humour
749,19589,9781410000000.0,5:2 Veggie and Vegan,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409171263.jpg,Personal-Development
750,15213,9781770000000.0,The Colour Scheme Bible,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7708/9781770850934.jpg,Home-Garden
751,19971,9781450000000.0,Mind Platter,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449492878.jpg,Poetry-Drama
752,21227,9781790000000.0,Speeches of Note,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7863/9781786331090.jpg,Reference
753,22528,9780310000000.0,How to Read the Bible Book by Book,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3105/9780310518082.jpg,Religion
754,32144,9781400000000.0,The Lost City of Z,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4000/9781400078455.jpg,Travel-Holiday-Guides
755,29793,9780450000000.0,The Pillars of the Earth,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4511/9780451166890.jpg,Teen-Young-Adult
756,2608,9780450000000.0,Style A To Zoe,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446535861.jpg,Art-Photography
757,7868,9781590000000.0,Forbidden Lego,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5932/9781593271374.jpg,Crafts-Hobbies
758,2518,9781100000000.0,The Art Of Charlie Chan Hock Chye,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1018/9781101870693.jpg,Art-Photography
759,12278,9781530000000.0,Paper Girls Volume 3,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534302235.jpg,Graphic-Novels-Anime-Manga
